"selection_order","session_id","candidate_order","source_url","source_type","source_timestamp_or_page","speaker","verbatim_text","context_text","atomic_restatement","authorship","subject","population","geography","outcome","horizon_literal","horizon_source","horizon_start","deadline","horizon_expired","prediction_class","inclusion_decision","exclusion_reason","prediction_type","indicator_frozen","threshold_success_frozen","threshold_contradiction_frozen","admissible_outcome_source_type","missing_conflict_rule","coder","coded_at","codebook_version","outcome_search_allowed","notes"
"111","CCC-2007-014","02","https://media.ccc.de/v/24c3-2336-de-security_nightmares","official_complete_video_german_audio_verified_slides_and_local_transcript","01:04:31-01:05:04","Ron_or_Frank_Rieger","Embedded Systems werden halt viel mehr, als wir bisher so dachten ... in ganz vielen verschiedenen Dingen drin ... wir denken, dass wir 2008 die unmöglichsten Devices sehen, die halt auch angreifbar und exploitbar sind.","The statement is made under the persistent 2008 forecast slide, contrasting plastic routers with embedded systems appearing in many unexpected device categories.","During calendar year 2008, exploitable security weaknesses will be publicly demonstrated in multiple unexpected categories of embedded devices beyond ordinary routers and computers.","propia","embedded_device_exploitation","unexpected embedded consumer household robotic or infrastructure device categories beyond ordinary PCs and routers","global","public demonstration or authoritative documentation of exploitable weakness in multiple unexpected embedded-device categories","wir denken, dass wir 2008 ... sehen","section_inherited_and_individual","2007-12-30","2008-12-31","yes","B","include","","occurrence","Contemporaneous conference research, vendor advisories, CERT records or technical analyses demonstrate code execution, authentication bypass, sensitive-data extraction or unauthorized control in an embedded device category outside ordinary PCs and commodity routers.","Qualifying evidence exists in at least two distinct unexpected device categories first publicly documented during 2008.","A comprehensive authoritative review of 2008 embedded-device security explicitly finds no qualifying demonstrations outside PCs and routers; absence alone is non-fulfilment.","conference_research_vendor_advisories_CERT_and_contemporaneous_technical_analyses","Different models in the same category count once; barcode manipulation without compromising an embedded device does not qualify; toys, appliances, medical devices, vehicle components and dedicated infrastructure controllers are distinct categories.","Codex","2026-08-08","preregistration_consolidated_v0.2","no","Class B because 'unmöglichsten Devices' is operationalized as two distinct unexpected categories; bilingual verification completed outcome-blind."
"111","CCC-2007-014","03","https://media.ccc.de/v/24c3-2336-de-security_nightmares","official_complete_video_german_audio_verified_slides_and_local_transcript","01:09:29-01:10:40","Ron_or_Frank_Rieger","Adobe wird uns 2008 noch mit vielen Patches beschäftigen. Flash wird ganz schön auseinanderfallen ... Plugins für Adobe-Produkte werden sicherlich ein weiteres Feld, und angesichts der Verbreitung ... werden auch Plattformen darunter leiden, wo man es noch gar nicht erwartet.","The forecast contrasts an already difficult 2007 with what the presenters say they have seen coming, under the 2008 forecast slide.","During calendar year 2008, the Adobe/Flash/plugin ecosystem will generate numerous critical security patches or disclosures, including cross-platform exposure.","propia","Adobe_Flash_security","Adobe Reader Acrobat Flash and associated browser plugins","global","numerous critical security bulletins or disclosures with at least one materially cross-platform Flash/plugin issue","Adobe wird uns 2008 ...","section_inherited_and_individual","2007-12-30","2008-12-31","yes","B","include","","occurrence","Official Adobe security bulletins, national vulnerability databases or contemporaneous vendor analyses identify critical code-execution or equivalent high-impact vulnerabilities patched or first disclosed during 2008.","At least three qualifying 2008 critical bulletins or distinct vulnerability clusters exist, and at least one affects Flash or an Adobe browser plugin on two or more operating-system platforms.","Adobe's complete official 2008 bulletin archive contains fewer than three qualifying critical events and no qualifying cross-platform Flash/plugin issue.","official_Adobe_bulletins_national_vulnerability_databases_and_contemporaneous_vendor_analyses","Multiple CVEs fixed in one bulletin count as one cluster unless independently disclosed and patched; later retrospective reclassification cannot replace contemporaneous critical/high impact evidence.","Codex","2026-08-08","preregistration_consolidated_v0.2","no","Class B because 'vielen' and 'auseinanderfallen' require numerical operationalization; the closely linked Adobe/Flash/plugin clauses are treated as one ecosystem forecast."
"111","CCC-2007-014","04","https://media.ccc.de/v/24c3-2336-de-security_nightmares","official_complete_video_german_audio_verified_slides_and_local_transcript","01:26:40-01:26:58","Ron_or_Frank_Rieger","Ich sehe für das Jahr 2008 plattformübergreifende Würmer für Social Networks.","The other presenter notes that social-network worms already existed in 2007, clarifying that the new forecast is propagation across platform boundaries.","During calendar year 2008, at least one worm will propagate across two or more distinct social-network platforms.","propia","cross_platform_social_network_worm","self-propagating malicious or unauthorized code spanning distinct social-network services","global","documented propagation of one worm or code lineage across at least two distinct social-network platforms","für das Jahr 2008","individual","2007-12-30","2008-12-31","yes","B","include","","occurrence","Contemporaneous incident reports, platform advisories or technical analyses document automated self-propagation and establish the same worm or direct code lineage on at least two separately operated social-network services.","At least one qualifying cross-platform social-network worm is documented by 2008-12-31.","Comprehensive contemporaneous catalogs explicitly classify every documented 2008 social-network worm as confined to a single service; absence alone is non-fulfilment.","platform_advisories_CERT_records_and_contemporaneous_malware_analyses","Cross-operating-system behavior within one social network is insufficient; copied proof-of-concept code without automated propagation on the second service is insufficient.","Codex","2026-08-08","preregistration_consolidated_v0.2","no","Class B because 'plattformübergreifend' is interpreted conservatively from the social-network context as distinct services; no outcome evidence consulted."
"111","CCC-2007-014","05","https://media.ccc.de/v/24c3-2336-de-security_nightmares","official_complete_video_german_audio_verified_slides_and_local_transcript","01:26:59-01:27:22","Ron_or_Frank_Rieger","Ich sehe noch ein Outsourcing-Nightmare ... ich glaube, dass irgendwie vielleicht auch in Deutschland einige öffentliche Institutionen diese Dienste gerne annehmen werden, mit den entsprechenden Konsequenzen.","The presenter cites Google's provision of email services to universities as the model; the claim occurs inside the explicitly bounded 2008 forecast block.","By 31 December 2008, multiple German public institutions will adopt externally hosted email or materially comparable outsourced IT-platform services.","propia","public_sector_IT_outsourcing","German public institutions adopting externally hosted email or comparable IT platforms","Germany","adoption of outsourced hosted email or comparable platform services by multiple public institutions","Stichworte für 2008","section_inherited","2007-12-30","2008-12-31","yes","B","include","","occurrence","Official procurement records, institutional announcements, provider case studies corroborated by the institution or contemporaneous public records document a production adoption during 2008.","At least two distinct German public institutions place externally hosted email or a comparable outsourced IT platform into production by 2008-12-31.","An authoritative comprehensive public-sector record reports no such 2008 production adoptions; pilots or announced plans alone are non-fulfilment.","official_procurement_institutional_announcements_and_corroborated_provider_records","Universities count if publicly governed; ordinary telecommunications hosting or one-off consulting does not qualify; adoption must transfer operation or storage of a material platform to an external provider.","Codex","2026-08-08","preregistration_consolidated_v0.2","no","Class B because 'einige' is frozen as at least two and service scope is contextual; bilingual verification completed before outcomes."
"112","CCC-2012-034","01","https://media.ccc.de/v/29c3-5374-en-re_igniting_the_crypto_wars_on_the_web_h264","official_complete_audio_local_transcript","00:19:28-00:19:38","presenter","We understand that, you know, 10 years from now, people will still be running old browsers.","The statement motivates graceful degradation and scope choices for a Web Cryptography API; the speaker immediately contrasts lingering old browsers with faster adoption of newer versions.","Around ten years after the talk, a nontrivial population of web users will still run browsers that are old or unsupported.","propia","legacy_browser_persistence","web users running browsers already old or subsequently unsupported by the ten-year horizon","global","nontrivial continued usage of old or unsupported browser versions","10 years from now","individual","2012-12-28","2022-12-31","yes","B","include","","persistence","Independent browser-usage analytics, vendor telemetry or authoritative web compatibility reports provide version-level global or multi-country usage near the deadline and identify support status.","During calendar year 2022, at least one browser version that is unsupported or at least five years behind its current major release accounts for at least 0.1% of measured global web use in a qualifying series.","Every qualifying version-level series places all unsupported or five-major-version-old browsers below 0.01% throughout 2022; intermediate or incomparable data are non-fulfilment or indeterminable under the conflict rule.","browser_usage_analytics_vendor_telemetry_and_authoritative_web_compatibility_reports","Use version-level shares rather than browser-family totals; if qualifying series disagree at the 0.1% threshold, require a majority of independent series, and do not count automated bots where separately reported.","Codex","2026-08-08","preregistration_consolidated_v0.2","no","Class B because old and people require frozen age and prevalence thresholds; no outcome evidence consulted."
"123","CCC-2014-048","01","https://media.ccc.de/v/31c3_-_6572_-_de_-_saal_1_-_201412301715_-_security_nightmares_-_frank_-_ron","official_complete_german_subtitles","01:11:31-01:12:03","Ron_or_Frank_Rieger","Die Stichworte für 2015 ... Patches ohne Rückfrage ... ich denke wir werden sehen, dass ... die Auseinandersetzung ... oder Diskussion ... wahrscheinlich den Höhepunkt sehen wir dann.","The speakers explicitly introduce their keywords for 2015 and discuss vendors beginning to deploy patches without asking users, predicting the dispute will reach its high point.","During calendar year 2015, public or professional controversy over software vendors installing updates without prior user confirmation will reach a conspicuous peak.","propia","automatic_update_controversy","software users vendors and technology-policy commentators","global","conspicuous peak in controversy over forced or automatic software updates","für_2015","section_inherited_and_individual","2014-12-30","2015-12-31","yes","B","include","","salience","Contemporaneous major technology press, vendor policy announcements and policy or consumer-protection records concerning automatic or forced software updates.","At least one major platform vendor introduces or materially expands default mandatory/automatic updating in 2015 and the change generates at least five qualifying contemporaneous reports across three independent major technology-news or policy sources within any 90-day window.","No major platform vendor materially expands default automatic updating during 2015, or every qualifying source set contains fewer than two independent reports; intermediate evidence is non-fulfilment.","major_technology_press_vendor_policy_and_consumer_protection_records","Count distinct editorial reports rather than syndicated copies; controversy must concern absence or restriction of prior user approval, not ordinary patch defects alone.","Codex","2026-08-08","preregistration_consolidated_v0.2","no","Class B because Höhepunkt requires a frozen salience proxy; no outcome evidence consulted."
"123","CCC-2014-048","02","https://media.ccc.de/v/31c3_-_6572_-_de_-_saal_1_-_201412301715_-_security_nightmares_-_frank_-_ron","official_complete_german_subtitles","01:22:02-01:22:12","Ron_or_Frank_Rieger","Ja, ich denke, 2015 werden wir ziemlich viel über autonome Fahrzeuge reden.","The statement follows the explicit 2015 forecast heading and a discussion of machine learning; the speaker says progress is now relatively fast.","During calendar year 2015, autonomous vehicles will receive extensive public and professional discussion.","propia","autonomous_vehicle_discussion","news and professional discourse concerning autonomous road vehicles","global","high volume and breadth of discussion of autonomous vehicles","2015 werden wir ziemlich viel ... reden","individual","2014-12-30","2015-12-31","yes","B","include","","salience","Major general-news and technology publications, conference programmes, regulator publications and industry announcements dated 2015.","At least ten substantive 2015 items about autonomous road vehicles appear across at least five independent qualifying major news, regulator or professional sources, including at least two source types.","Fewer than five substantive items across fewer than three independent sources in 2015; intermediate evidence is non-fulfilment.","major_news_technology_press_regulator_and_professional_records","Exclude passing mentions and rail or aerial autonomy; syndicated duplicates count once; sample sources systematically across the calendar year.","Codex","2026-08-08","preregistration_consolidated_v0.2","no","Class B because ziemlich viel is converted to a frozen volume-and-breadth threshold; no outcome evidence consulted."
"123","CCC-2014-048","03","https://media.ccc.de/v/31c3_-_6572_-_de_-_saal_1_-_201412301715_-_security_nightmares_-_frank_-_ron","official_complete_german_subtitles","01:24:18-01:25:07","Ron_or_Frank_Rieger","Ich denke mal, der nächste Schritt wird sein ... Geschäftsmodelle der Zukunft ... liebes Hotel, ich biete dir Internet Zugriff für alle deine Gäste für umsonst ... [und öffne] jede SSL-Verbindung ... und speichert alles.","Within the 2015-keywords block, the speaker extrapolates Darkhotel-style network interception into a commercial offer to hotels: free guest connectivity funded by opening and retaining encrypted traffic.","By the end of 2015, at least one commercial or documented operational hotel-Wi-Fi offering will provide guests free access while monetizing or exploiting interception or inspection of their traffic.","propia","hotel_wifi_interception","commercial or operational hotel guest Wi-Fi offerings","global","documented free hotel Wi-Fi tied to provider inspection interception or traffic-derived monetization","der nächste Schritt wird sein under Stichworte für 2015","section_inherited","2014-12-30","2015-12-31","yes","B","include","","occurrence","Contemporaneous vendor materials, hotel-network terms, regulator or court records, security research and major investigative reporting dated no later than 2015.","At least one named operational offering in or before 2015 combines zero-price guest access with provider-side TLS interception, content injection, behavioral tracking, sale/use of traffic data or an explicitly traffic-funded business model.","Authoritative reviews and sampled provider terms show only fee-funded or hotel-funded service and no qualifying inspection or traffic-derived monetization; absence without systematic coverage is indeterminable.","vendor_terms_regulatory_records_security_research_and_investigative_reporting","Ordinary connection logs, captive portals or hotel-funded free access do not qualify without inspection, injection, behavioral tracking, data use or an explicit traffic-funded model; proof-of-concept alone does not qualify.","Codex","2026-08-08","preregistration_consolidated_v0.2","no","Class B due to inherited section horizon and operationalization of monetization; no outcome evidence consulted."
"126","CCC-2016-058","01","https://media.ccc.de/v/33c3-8074-recount_2016_an_uninvited_security_audit_of_the_u_s_presidential_election","official_complete_english_subtitles","00:48:20-00:48:38","Alex_Halderman_or_Matt_Bernhard","I think we're unlikely to see federal legislation to improve electoral integrity under the coming Trump administration.","The closing recommendations call for state adoption of paper records and risk-limiting audits by 2018 and 2020; the speaker predicts the federal route will not produce integrity legislation under the incoming administration.","During the Trump administration beginning in 2017, the United States will not enact federal legislation whose principal purpose is to improve election-system integrity or require auditable voting safeguards.","propia","us_federal_election_integrity_legislation","enacted United States federal statutes","United_States","absence of qualifying enacted federal election-integrity legislation during the administration","under the coming Trump administration","individual","2016-12-29","2021-01-20","yes","B","include","","nonoccurrence","Congress.gov enacted-law records, Statutes at Large and authoritative federal election-law histories through 20 January 2021.","No federal statute enacted from 20 January 2017 through 20 January 2021 has as a principal operative purpose improving election-system integrity through auditable paper records, post-election audits, voting-system security requirements or materially equivalent nationwide safeguards.","At least one enacted federal statute in the interval establishes a binding nationwide election-integrity safeguard of the defined kind; bills, executive orders, appropriations without binding safeguards and state statutes do not contradict the prediction.","official_federal_legislative_records_and_authoritative_election_law_histories","Code enactments by operative legal effect rather than title; if a mixed statute contains a binding qualifying nationwide provision, count it as contradiction even if election integrity is not the whole statute.","Codex","2026-08-08","preregistration_consolidated_v0.2","no","Class B because improve electoral integrity requires a frozen qualifying-law definition; no outcome evidence consulted."
"127","CCC-2012-037","01","https://media.ccc.de/v/29c3-5244-de-en-security_nightmares2012_h264","official_video_slides_and_targeted_german_transcript","00:53:31-00:55:10","Frank_Rieger_and_Ron","Was wir denken, was wahrscheinlich noch nicht kommen wird, das sind verhaltensbasiertes ... Trojaner ... 2013 ist vielleicht noch ein bisschen früh dafür, weil der Basis-Service noch nicht so weit ausgerollt ist.","Under the visible 'Stichworte für 2013' heading, the speakers imagine malware hijacking Siri or Google Now inputs and outputs, then say 2013 is probably too early because the underlying service is not deployed widely enough.","During calendar year 2013, no publicly documented malware will operationally hijack a deployed mobile behavioral assistant or recommender to alter personalized advice based on user context.","propia","behavioral_assistant_malware","deployed mobile behavioral assistants and recommendation services such as Siri or Google Now","global","absence of operationally documented context-aware assistant or recommender hijacking malware during 2013","wahrscheinlich noch nicht ... 2013 ... zu früh","individual_and_section","2012-12-30","2013-12-31","yes","B","include","","nonoccurrence","Contemporaneous malware analyses, mobile-security vendor reports, app-store or platform advisories and major technical reporting from 2013.","No qualifying 2013 report documents malware deployed beyond a laboratory proof of concept that intercepts or modifies a mobile assistant/recommender's context-aware query or recommendation output.","At least one named malware family or malicious app documented in 2013 operationally performs the defined interception or modification on deployed users; generic browser ad injection and ordinary voice-command abuse do not contradict.","mobile_malware_reports_platform_advisories_and_contemporaneous_security_research","Require behavior-aware assistant or recommender manipulation, not merely microphone access, search redirection or advertising; absence is determinable only after systematic coverage of leading 2013 mobile threat reports.","Codex","2026-08-08","preregistration_consolidated_v0.2","no","Class B because the envisioned attack category requires a frozen operational definition; verified from slides and targeted German transcript outcome-blind."
"127","CCC-2012-037","02","https://media.ccc.de/v/29c3-5244-de-en-security_nightmares2012_h264","official_video_slides_and_targeted_german_transcript","01:00:46-01:01:02","Frank_Rieger_and_Ron","Medizingeräte-Vernetzung ist so ein Thema, wo wir davon ausgehen, dass es 2013 doch erhebliche Wichtigkeit gewinnen wird.","The forecast appears on the 2013 slide 'Böse Netze 2.0' beside 'Vernetzte medizinische Geräte'; examples include patient monitors, X-ray equipment and medication pumps entering poorly segmented networks.","During calendar year 2013, security of network-connected medical devices will gain substantial professional and public importance.","propia","connected_medical_device_security_salience","network-connected medical devices and their security","global","substantial increase in professional and public salience during 2013","2013 ... erhebliche Wichtigkeit gewinnen","individual","2012-12-30","2013-12-31","yes","B","include","","salience","FDA and other regulator communications, ICS-CERT or national CERT advisories, peer-reviewed or conference research and major specialist news dated 2013.","During 2013, at least one national regulator or CERT issues a substantive connected-medical-device cybersecurity communication and at least five additional substantive items appear across three independent qualifying research or major specialist-news sources.","No national regulator or CERT issues a substantive communication and fewer than three independent qualifying sources publish substantive items in 2013; intermediate evidence is non-fulfilment.","regulator_CERT_research_and_major_specialist_news","Count items whose main subject is security of a network-capable medical device, not hospital databases or general health-data privacy; syndicated duplicates count once.","Codex","2026-08-08","preregistration_consolidated_v0.2","no","Class B because erhebliche Wichtigkeit is operationalized by institutional and breadth thresholds; verified outcome-blind."
"127","CCC-2012-037","03","https://media.ccc.de/v/29c3-5244-de-en-security_nightmares2012_h264","official_video_slides_and_targeted_german_transcript","01:04:39-01:08:27","Frank_Rieger_and_Ron","Wir denken, dass dieser Konflikt hier zwischen Safety, Zertifikation versus Security ... die Konflikte noch sehr interessant werden werden.","Still under the 2013 forecast heading, the speakers explain that certified smart meters, cars, industrial systems and medical devices may be difficult to patch without invalidating certification.","During calendar year 2013, conflicts between safety or product certification and timely cybersecurity patching will become conspicuous across safety-critical connected systems.","propia","certification_security_patch_conflict","certified connected products in medical transport industrial energy or metering sectors","global","conspicuous documented conflict between certification constraints and security patching during 2013","Stichworte für 2013 ... noch sehr interessant werden","section_inherited_and_individual","2012-12-30","2013-12-31","yes","B","include","","occurrence_and_breadth","Regulator or certification-body records, vendor advisories, CERT reports and contemporaneous technical research dated 2013.","At least three qualifying 2013 records across at least two safety-critical sectors explicitly link delayed, restricted or costly security updating to certification, validation, safety approval or immutable qualified configurations.","No qualifying record across a systematic sample of the named sectors, or records uniformly state certification creates no material impediment; one-sector or fewer-than-three-record evidence is non-fulfilment.","regulator_certification_vendor_CERT_and_contemporaneous_research","A generic claim that a device is old or unpatched does not qualify unless the source explicitly identifies certification, validation or safety approval as a constraint; count distinct systems, not repeated coverage.","Codex","2026-08-08","preregistration_consolidated_v0.2","no","Class B because interesting conflict is translated into a frozen cross-sector evidence threshold; verified outcome-blind."
"130","CCC-2017-061","06","https://media.ccc.de/v/34c3-9270-dude_you_broke_the_future","official_complete_english_subtitles","00:44:36-00:44:51","Charles_Stross","Apple have put a lot of effort into making real-time face recognition work on the iPhone X and it's going to be everywhere on everybody's phone in another couple of years.","The claim introduces a specific imagined risk scenario involving continuous face recognition, eye tracking and addiction optimization; 'another couple of years' provides a two-year upper interval.","By the end of 2019, real-time facial-recognition capability comparable to the iPhone X's will be present across a dominant share of newly shipped smartphones.","propia","smartphone_face_recognition_diffusion","newly shipped smartphones","global","dominant-market diffusion of integrated real-time facial recognition","in another couple of years","individual","2017-12-30","2019-12-31","yes","B","include","","adoption","Independent smartphone shipment analyses, manufacturer specifications and authoritative market research for calendar year 2019.","Models with integrated real-time facial authentication or equivalent depth/secure face-recognition capability account for at least 50% of global smartphone shipments in calendar year 2019, using a qualifying model-level or technology-level series.","Qualifying capabilities account for below 25% of 2019 global shipments in every admissible series; shares from 25% to below 50% are partial/non-fulfilment in the main binary analysis.","smartphone_market_research_shipment_data_and_manufacturer_specifications","Count facial recognition integrated for device authentication, including secure 2D implementations if marketed and enabled as real-time face authentication; exclude camera face detection used only for photography. Resolve conflicting shares by majority of independent series.","Codex","2026-08-08","preregistration_consolidated_v0.2","no","Class B because everywhere/everybody is operationalized as majority diffusion; couple is read literally as two years; no outcome evidence consulted."
"131","CCC-2015-056","01","https://media.ccc.de/v/32c3-7546-security_nightmares_0x10","official_complete_german_subtitles","00:50:42-00:51:14","Frank_Rieger_and_Ron","Rowhammer ... dass man es tatsächlich produktiv benutzen kann ... Da wird bestimmt noch mehr kommen.","The statement follows the explicit introduction of topics for 2016 and characterizes Rowhammer as a surprising technique already made practically usable.","During calendar year 2016, additional practically exploitable Rowhammer techniques or attacks will be publicly documented.","propia","rowhammer_development","publicly documented Rowhammer attack techniques","global","new practical Rowhammer exploitation during 2016","Geschäftsmodelle für 2016 ... da wird ... mehr kommen","section_inherited","2015-12-29","2016-12-31","yes","B","include","","occurrence","Peer-reviewed papers, major security-conference research, CERT or vendor advisories dated 2016.","At least two distinct 2016 publications demonstrate a new practical Rowhammer exploitation technique, target class or security impact beyond the original 2014-2015 demonstrations.","No qualifying new practical demonstration is published in 2016; purely theoretical analysis or repeated demonstrations on unchanged targets do not qualify.","peer_reviewed_and_conference_research_vendor_and_CERT_records","Distinct means a materially different exploitation method, target class or security consequence; multiple papers on the same unchanged demonstration count once.","Codex","2026-08-08","preregistration_consolidated_v0.2","no","Class B because mehr is operationalized as at least two new practical developments; no outcome evidence consulted."
"131","CCC-2015-056","02","https://media.ccc.de/v/32c3-7546-security_nightmares_0x10","official_complete_german_subtitles","00:53:33-00:54:45","Frank_Rieger_and_Ron","Das ist natürlich erst der Anfang ... alle bauen sie ihre eigenen Telefon-nach-Hause-Services ein ... so ähnlich wird es dann halt auch mit unseren Internet of Things.","Under the 2016 block, the speakers extrapolate from smartphones to complex IoT products in which hardware, firmware, OS and component vendors each embed telemetry.","By the end of 2016, at least one mass-market IoT product will be documented transmitting user or device data to multiple distinct commercial parties or component vendors.","propia","multi_party_iot_telemetry","mass-market consumer IoT products","global","one device transmits telemetry to multiple independent commercial recipients","Themen für 2016 ... wird es ... mit Internet of Things","section_inherited","2015-12-29","2016-12-31","yes","B","include","","occurrence","Independent network-measurement research, regulator investigations, vendor documentation or major technical reporting dated no later than 2016.","A named mass-market IoT product is shown in or before 2016 to transmit telemetry or user/device data to at least three organizationally distinct recipients, including at least one party other than the device brand.","Systematic independent analysis of representative 2016 IoT products finds no product contacting more than one commercial organization beyond essential user-requested service endpoints; absence without systematic testing is indeterminable.","network_measurement_regulator_vendor_and_major_technical_reporting","CDNs acting only for the same controller do not count as independent recipients; advertising, analytics, component-cloud and platform vendors do count when organizationally distinct.","Codex","2026-08-08","preregistration_consolidated_v0.2","no","Class B because multi-party phone-home requires frozen recipient and product thresholds; no outcome evidence consulted."
"131","CCC-2015-056","03","https://media.ccc.de/v/32c3-7546-security_nightmares_0x10","official_complete_german_subtitles","00:56:38-00:56:51","Frank_Rieger_and_Ron","Netzneutralität. Haben wir jetzt nicht mehr so richtig ... wird auch erst mal noch schlechter, bevor es wieder besser wird.","The claim appears in the compressed outlook for the next year after discussion of malicious networks.","During calendar year 2016, legal or operational protection of network neutrality will materially deteriorate before any later recovery.","propia","net_neutrality_deterioration","network-neutrality rules and ISP practices","global_with_evidence_in_major_markets","material deterioration in at least one major jurisdiction during 2016","sieben Minuten für das ganze nächste Jahr ... wird ... schlechter","section_inherited","2015-12-29","2016-12-31","yes","B","include","","direction","Regulator and court records, enacted rules, ISP terms and authoritative digital-rights monitoring dated 2016.","In 2016 at least one jurisdiction representing at least 5% of global internet users repeals, suspends or materially weakens an enforceable neutrality safeguard, or a major ISP introduces paid prioritization or blocking permitted by such weakening.","No qualifying major jurisdiction weakens safeguards and authoritative monitoring records only maintenance or strengthening during 2016; isolated violations under unchanged prohibitions do not qualify.","regulator_court_legislative_ISP_and_authoritative_monitoring_records","Measure formal or operational protection, not rhetoric; a later recovery is outside the 2016 occurrence test and does not negate an in-year deterioration.","Codex","2026-08-08","preregistration_consolidated_v0.2","no","Class B because schlechter requires a frozen material deterioration rule; no outcome evidence consulted."
"131","CCC-2015-056","04","https://media.ccc.de/v/32c3-7546-security_nightmares_0x10","official_complete_german_subtitles","01:00:49-01:01:05","Frank_Rieger_and_Ron","Geschäftsfelder ... automatische Ethiker ... für die nächsten drei bis fünf Jahre die absolut sichere Jobgarantie.","The speakers identify people with philosophical and presentational skills as needed to address ethical questions raised by connected appliances and autonomous vehicles.","From 2016 through 2020, professional demand for algorithmic or technology-ethics specialists will remain conspicuous and support a recognizable employment field.","propia","technology_ethics_employment","jobs and professional roles principally concerned with AI algorithmic or technology ethics","global","sustained recognizable demand for technology-ethics specialists","für die nächsten drei bis fünf Jahre","individual","2015-12-29","2020-12-31","yes","B","include","","persistence_and_adoption","Job-posting datasets, professional association or university-program records and major employer announcements from 2016-2020.","For each of at least three calendar years from 2016-2020, qualifying evidence documents at least ten advertised specialist roles across five independent employers or a recognized recurring professional program explicitly devoted to AI/algorithmic/technology ethics.","No qualifying specialist roles or recurring professional program are documented in three or more of the five years; intermediate evidence is non-fulfilment.","job_posting_data_professional_programs_and_employer_records","Roles must have ethics of algorithms, AI or digital technology as a principal duty, not generic compliance or legal work; identical repostings count once.","Codex","2026-08-08","preregistration_consolidated_v0.2","no","Class B because job guarantee is operationalized as sustained field-level demand rather than literal employment of any individual."
"131","CCC-2015-056","05","https://media.ccc.de/v/32c3-7546-security_nightmares_0x10","official_complete_german_subtitles","01:07:34-01:07:55","Frank_Rieger_and_Ron","Davon werden wir nächstes Jahr ganz viel haben: das Silicon Valley und die Tech-Firmen sich mit den Briten und den Chinesen und eventuell ... den Amis auseinandersetzen, die alle die Hintertüren haben wollen.","The speakers reference China's enacted measure and the UK debate, predicting extensive confrontation during the next calendar year over government demands for access to encrypted products.","During calendar year 2016, major technology companies will engage in extensive public confrontation with governments over mandated encryption backdoors or exceptional access.","propia","encryption_backdoor_conflict","major technology companies and national governments","global","extensive public institutional confrontation over encryption access during 2016","nächstes Jahr ganz viel","individual","2015-12-29","2016-12-31","yes","B","include","","salience_and_occurrence","Court and legislative records, official government and company statements and major contemporaneous news coverage dated 2016.","At least two major technology companies publicly oppose government exceptional-access demands in 2016 and at least one dispute produces litigation, proposed or enacted national legislation, or ten substantive reports across five independent major outlets.","No major technology company publicly contests such a demand in 2016 and no qualifying legal or legislative dispute occurs; one-company low-salience activity is non-fulfilment.","court_legislative_official_company_and_major_news_records","Backdoor includes compelled decryption, exceptional access or mandated technical assistance that would defeat product security; ordinary warrant compliance for already-accessible data does not qualify.","Codex","2026-08-08","preregistration_consolidated_v0.2","no","Class B because ganz viel is operationalized by company breadth plus institutional salience; no outcome evidence consulted."
"133","CCC-2017-072","01","https://media.ccc.de/v/34c3-9172-fuck_dutch_mass-surveillance_let_s_have_a_referendum","official_complete_english_subtitles","00:13:55-00:14:03","presenter","We are going to have a referendum on the 21st of March.","The campaign had secured the required signatures and the speaker states the date of the officially scheduled advisory referendum; later Q&A confirms it coincides with the 2018 local elections.","The Dutch advisory referendum on the intelligence and security services law will take place on 21 March 2018.","propia","dutch_surveillance_referendum","national advisory referendum on the Dutch intelligence and security services law","Netherlands","referendum is held on the specified date","on the 21st of March [2018]","individual_with_context","2017-12-29","2018-03-21","yes","A","include","","occurrence","Official Dutch election authority records, government gazette or authoritative election results.","An official national referendum on the specified intelligence law is held on 21 March 2018.","The referendum is cancelled, postponed beyond 21 March 2018 or no official vote is held on that date.","official_election_authority_and_government_records","Minor changes in the English rendering of the law's title do not matter; the event must be the nationally scheduled advisory referendum, not merely local elections.","Codex","2026-08-08","preregistration_consolidated_v0.2","no","Class A: precise event, jurisdiction and date; not controlled by the presenter; no outcome evidence consulted."
"136","CCC-2017-062","01","https://media.ccc.de/v/34c3-8874-gamified_control","official_complete_english_subtitles","00:17:33-00:17:49","presenter","There is a social rating system in China now. The system will become mandatory in 2020. That's all right.","After screening a third-party explainer, the presenter corrects its errors and expressly confirms this point as accurate.","By the end of 2020, China will operate a mandatory nationwide social-credit or social-rating system covering the general population.","propia_adopted","china_mandatory_social_credit","general population subject to a nationwide Chinese social-credit architecture","China","mandatory nationwide operation by 2020","mandatory in 2020","individual","2017-12-29","2020-12-31","yes","B","include","","adoption","Chinese State Council and regulator documents, national implementation records, authoritative legal scholarship and high-quality contemporaneous reporting through 2020.","By 31 December 2020 a binding national framework assigns or integrates social-credit records for the general population with mandatory participation and operative cross-domain consequences beyond ordinary financial credit.","No binding nationwide mandatory population system is operational by the deadline; local pilots, blacklists limited to adjudicated violations or voluntary commercial scores alone are non-fulfilment.","official_chinese_policy_implementation_legal_scholarship_and_authoritative_reporting","Do not equate fragmented regulatory blacklists or voluntary Sesame Credit with a single mandatory population score unless official evidence shows nationwide integrated mandatory operation.","Codex","2026-08-08","preregistration_consolidated_v0.2","no","Class B because mandatory social-credit system requires a frozen definition guarding against the common unitary-score misconception."
